Year,Month,Day,Hour,Minute,DHI,Clearsky DNI,Clearsky GHI,Clearsky DHI,GHI,DNI
2022,1,13,3,0,0,0,0,0,0,0
2022,1,13,3,30,0,0,0,0,0,0
2022,1,13,4,0,0,0,0,0,0,0
2022,1,13,4,30,0,0,0,0,0,0
2022,1,13,5,0,0,0,0,0,0,0
2022,1,13,5,30,0,0,0,0,0,0
2022,1,13,6,0,0,0,0,0,0,0
2022,1,13,6,30,0,0,0,0,0,0
2022,1,13,7,0,0,0,0,0,0,0
2022,1,13,7,30,0,0,0,0,0,0
2022,1,13,8,0,0,0,0,0,0,0
2022,1,13,8,30,0,0,0,0,0,0
2022,1,13,9,0,0,0,0,0,0,0
2022,1,13,9,30,0,0,0,0,0,0
2022,1,13,10,0,0,0,0,0,0,0
2022,1,13,10,30,0,0,0,0,0,0
2022,1,13,11,0,0,0,0,0,0,0
2022,1,13,11,30,0,0,0,0,0,0
2022,1,13,12,0,0,0,0,0,0,0
2022,1,13,12,30,0,0,0,0,0,0
2022,1,13,13,0,0,0,0,0,0,0
2022,1,13,13,30,0,0,0,0,0,0
2022,1,13,14,0,0,0,0,0,0,0
2022,1,13,14,30,0,0,0,0,0,0
2022,1,13,15,0,10,244,18,12,10,1
2022,1,13,15,30,41,534,89,29,42,4
2022,1,13,16,0,81,694,176,39,84,18
2022,1,13,16,30,114,788,264,47,209,346
2022,1,13,17,0,142,848,346,52,279,396
2022,1,13,17,30,165,890,419,56,341,433
2022,1,13,18,0,233,918,480,60,303,152
2022,1,13,18,30,245,938,528,62,273,56
2022,1,13,19,0,268,948,561,65,373,201
2022,1,13,19,30,267,950,576,65,392,233
2022,1,13,20,0,274,949,577,66,358,156
2022,1,13,20,30,245,945,563,66,400,294
2022,1,13,21,0,229,933,533,64,386,312
2022,1,13,21,30,202,911,487,62,353,324
2022,1,13,22,0,208,884,429,59,290,197
2022,1,13,22,30,173,844,359,55,193,58
2022,1,13,23,0,138,785,279,51,202,220
2022,1,13,23,30,91,693,191,43,94,14
2022,1,14,0,0,39,554,104,32,40,3
2022,1,14,0,30,14,300,29,16,14,0
2022,1,14,1,0,0,0,0,0,0,0
2022,1,14,1,30,0,0,0,0,0,0
2022,1,14,2,0,0,0,0,0,0,0
2022,1,14,2,30,0,0,0,0,0,0
2022,1,14,3,0,0,0,0,0,0,0
2022,1,14,3,30,0,0,0,0,0,0
2022,1,14,4,0,0,0,0,0,0,0
2022,1,14,4,30,0,0,0,0,0,0
2022,1,14,5,0,0,0,0,0,0,0
2022,1,14,5,30,0,0,0,0,0,0
2022,1,14,6,0,0,0,0,0,0,0
2022,1,14,6,30,0,0,0,0,0,0
2022,1,14,7,0,0,0,0,0,0,0
2022,1,14,7,30,0,0,0,0,0,0
2022,1,14,8,0,0,0,0,0,0,0
2022,1,14,8,30,0,0,0,0,0,0
2022,1,14,9,0,0,0,0,0,0,0
2022,1,14,9,30,0,0,0,0,0,0
2022,1,14,10,0,0,0,0,0,0,0
2022,1,14,10,30,0,0,0,0,0,0
2022,1,14,11,0,0,0,0,0,0,0
2022,1,14,11,30,0,0,0,0,0,0
2022,1,14,12,0,0,0,0,0,0,0
2022,1,14,12,30,0,0,0,0,0,0
2022,1,14,13,0,0,0,0,0,0,0
2022,1,14,13,30,0,0,0,0,0,0
2022,1,14,14,0,0,0,0,0,0,0
2022,1,14,14,30,0,0,0,0,0,0
2022,1,14,15,0,12,252,19,12,19,252
2022,1,14,15,30,30,550,92,30,92,550
2022,1,14,16,0,42,696,180,42,180,696
2022,1,14,16,30,50,792,269,50,269,792
2022,1,14,17,0,55,855,353,55,353,855
2022,1,14,17,30,60,897,426,60,426,897
2022,1,14,18,0,60,935,489,60,489,935
2022,1,14,18,30,62,954,537,62,537,954
2022,1,14,19,0,62,975,574,62,574,975
2022,1,14,19,30,63,981,592,63,592,981
2022,1,14,20,0,183,982,594,63,509,602
2022,1,14,20,30,183,978,580,62,493,585
2022,1,14,21,0,177,968,550,60,466,573
2022,1,14,21,30,141,950,504,58,477,716
2022,1,14,22,0,129,924,445,56,431,716
2022,1,14,22,30,52,886,373,52,373,886
2022,1,14,23,0,135,837,294,48,261,426
2022,1,14,23,30,99,753,205,41,161,285
2022,1,15,0,0,70,615,114,32,87,131
2022,1,15,0,30,21,359,33,17,21,3
2022,1,15,1,0,0,0,0,0,0,0
2022,1,15,1,30,0,0,0,0,0,0
2022,1,15,2,0,0,0,0,0,0,0
2022,1,15,2,30,0,0,0,0,0,0
2022,1,15,3,0,0,0,0,0,0,0
2022,1,15,3,30,0,0,0,0,0,0
2022,1,15,4,0,0,0,0,0,0,0
2022,1,15,4,30,0,0,0,0,0,0
2022,1,15,5,0,0,0,0,0,0,0
2022,1,15,5,30,0,0,0,0,0,0
2022,1,15,6,0,0,0,0,0,0,0
2022,1,15,6,30,0,0,0,0,0,0
2022,1,15,7,0,0,0,0,0,0,0
2022,1,15,7,30,0,0,0,0,0,0
2022,1,15,8,0,0,0,0,0,0,0
2022,1,15,8,30,0,0,0,0,0,0
2022,1,15,9,0,0,0,0,0,0,0
2022,1,15,9,30,0,0,0,0,0,0
2022,1,15,10,0,0,0,0,0,0,0
2022,1,15,10,30,0,0,0,0,0,0
2022,1,15,11,0,0,0,0,0,0,0
2022,1,15,11,30,0,0,0,0,0,0
2022,1,15,12,0,0,0,0,0,0,0
2022,1,15,12,30,0,0,0,0,0,0
2022,1,15,13,0,0,0,0,0,0,0
2022,1,15,13,30,0,0,0,0,0,0
2022,1,15,14,0,0,0,0,0,0,0
2022,1,15,14,30,0,0,0,0,0,0
2022,1,15,15,0,8,254,20,13,8,0
2022,1,15,15,30,58,561,95,31,60,19
2022,1,15,16,0,103,727,187,42,111,40
2022,1,15,16,30,128,822,279,50,213,304
2022,1,15,17,0,162,885,364,55,275,325
2022,1,15,17,30,165,927,440,59,367,492
2022,1,15,18,0,173,962,503,59,406,505
2022,1,15,18,30,182,982,553,61,456,547
2022,1,15,19,0,161,995,587,62,505,651
2022,1,15,19,30,173,1001,605,62,523,645
2022,1,15,20,0,212,1002,608,62,463,461
2022,1,15,20,30,195,998,593,62,474,523
2022,1,15,21,0,166,987,563,61,457,572
2022,1,15,21,30,191,971,517,59,201,20
2022,1,15,22,0,177,947,457,56,185,19
2022,1,15,22,30,179,910,385,52,249,192
2022,1,15,23,0,122,859,302,47,129,24
2022,1,15,23,30,105,778,212,41,161,256
2022,1,16,0,0,68,648,120,31,72,23
2022,1,16,0,30,23,406,37,17,23,3
2022,1,16,1,0,0,0,0,0,0,0
2022,1,16,1,30,0,0,0,0,0,0
2022,1,16,2,0,0,0,0,0,0,0
2022,1,16,2,30,0,0,0,0,0,0
2022,1,16,3,0,0,0,0,0,0,0
2022,1,16,3,30,0,0,0,0,0,0
2022,1,16,4,0,0,0,0,0,0,0
2022,1,16,4,30,0,0,0,0,0,0
2022,1,16,5,0,0,0,0,0,0,0
2022,1,16,5,30,0,0,0,0,0,0
2022,1,16,6,0,0,0,0,0,0,0
2022,1,16,6,30,0,0,0,0,0,0
2022,1,16,7,0,0,0,0,0,0,0
2022,1,16,7,30,0,0,0,0,0,0
2022,1,16,8,0,0,0,0,0,0,0
2022,1,16,8,30,0,0,0,0,0,0
2022,1,16,9,0,0,0,0,0,0,0
2022,1,16,9,30,0,0,0,0,0,0
2022,1,16,10,0,0,0,0,0,0,0
2022,1,16,10,30,0,0,0,0,0,0
2022,1,16,11,0,0,0,0,0,0,0
2022,1,16,11,30,0,0,0,0,0,0
2022,1,16,12,0,0,0,0,0,0,0
2022,1,16,12,30,0,0,0,0,0,0
2022,1,16,13,0,0,0,0,0,0,0
2022,1,16,13,30,0,0,0,0,0,0
2022,1,16,14,0,0,0,0,0,0,0
2022,1,16,14,30,0,0,0,0,0,0
2022,1,16,15,0,12,330,22,13,12,2
2022,1,16,15,30,64,618,100,28,70,56
2022,1,16,16,0,105,757,190,37,139,171
2022,1,16,16,30,132,847,281,44,210,279
2022,1,16,17,0,143,905,366,49,291,421
2022,1,16,17,30,140,944,442,52,376,573
2022,1,16,18,0,134,972,505,55,490,768
2022,1,16,18,30,56,990,555,56,555,990
2022,1,16,19,0,150,1001,589,59,565,782
2022,1,16,19,30,160,1007,608,59,556,727
2022,1,16,20,0,157,1006,610,60,586,785
2022,1,16,20,30,179,1002,596,60,516,629
2022,1,16,21,0,261,990,566,60,377,226
2022,1,16,21,30,148,974,521,58,495,730
2022,1,16,22,0,56,947,461,56,461,947
2022,1,16,22,30,53,911,389,53,389,911
2022,1,16,23,0,106,858,306,48,279,575
2022,1,16,23,30,42,777,215,42,215,777
2022,1,17,0,0,32,647,122,32,122,647
2022,1,17,0,30,18,408,39,18,39,408
2022,1,17,1,0,0,0,0,0,0,0
2022,1,17,1,30,0,0,0,0,0,0
2022,1,17,2,0,0,0,0,0,0,0
2022,1,17,2,30,0,0,0,0,0,0
2022,1,17,3,0,0,0,0,0,0,0
2022,1,17,3,30,0,0,0,0,0,0
2022,1,17,4,0,0,0,0,0,0,0
2022,1,17,4,30,0,0,0,0,0,0
2022,1,17,5,0,0,0,0,0,0,0
2022,1,17,5,30,0,0,0,0,0,0
2022,1,17,6,0,0,0,0,0,0,0
2022,1,17,6,30,0,0,0,0,0,0
2022,1,17,7,0,0,0,0,0,0,0
2022,1,17,7,30,0,0,0,0,0,0
2022,1,17,8,0,0,0,0,0,0,0
2022,1,17,8,30,0,0,0,0,0,0
2022,1,17,9,0,0,0,0,0,0,0
2022,1,17,9,30,0,0,0,0,0,0
2022,1,17,10,0,0,0,0,0,0,0
2022,1,17,10,30,0,0,0,0,0,0
2022,1,17,11,0,0,0,0,0,0,0
2022,1,17,11,30,0,0,0,0,0,0
2022,1,17,12,0,0,0,0,0,0,0
2022,1,17,12,30,0,0,0,0,0,0
2022,1,17,13,0,0,0,0,0,0,0
2022,1,17,13,30,0,0,0,0,0,0
2022,1,17,14,0,0,0,0,0,0,0
2022,1,17,14,30,0,0,0,0,0,0
2022,1,17,15,0,11,265,20,13,11,1
2022,1,17,15,30,59,550,94,30,61,23
2022,1,17,16,0,104,705,184,41,138,165
2022,1,17,16,30,128,799,274,49,211,296
2022,1,17,17,0,147,854,356,54,290,407
2022,1,17,17,30,163,896,430,58,352,454
2022,1,17,18,0,157,927,492,60,401,525
2022,1,17,18,30,225,946,541,62,401,347
2022,1,17,19,0,162,959,575,64,513,657
2022,1,17,19,30,270,965,593,64,394,225
2022,1,17,20,0,270,966,596,64,400,237
2022,1,17,20,30,64,962,582,64,582,962
2022,1,17,21,0,63,945,550,63,550,945
2022,1,17,21,30,61,928,506,61,506,928
2022,1,17,22,0,59,902,447,59,447,902
2022,1,17,22,30,55,865,377,55,377,865
2022,1,17,23,0,50,808,296,50,296,808
2022,1,17,23,30,43,721,207,43,207,721
2022,1,18,0,0,74,587,118,34,94,145
2022,1,18,0,30,22,352,38,19,22,0
2022,1,18,1,0,0,0,0,0,0,0
2022,1,18,1,30,0,0,0,0,0,0
2022,1,18,2,0,0,0,0,0,0,0
2022,1,18,2,30,0,0,0,0,0,0
2022,1,18,3,0,0,0,0,0,0,0
2022,1,18,3,30,0,0,0,0,0,0
2022,1,18,4,0,0,0,0,0,0,0
2022,1,18,4,30,0,0,0,0,0,0
2022,1,18,5,0,0,0,0,0,0,0
2022,1,18,5,30,0,0,0,0,0,0
2022,1,18,6,0,0,0,0,0,0,0
2022,1,18,6,30,0,0,0,0,0,0
2022,1,18,7,0,0,0,0,0,0,0
2022,1,18,7,30,0,0,0,0,0,0
2022,1,18,8,0,0,0,0,0,0,0
2022,1,18,8,30,0,0,0,0,0,0
2022,1,18,9,0,0,0,0,0,0,0
2022,1,18,9,30,0,0,0,0,0,0
2022,1,18,10,0,0,0,0,0,0,0
2022,1,18,10,30,0,0,0,0,0,0
2022,1,18,11,0,0,0,0,0,0,0
2022,1,18,11,30,0,0,0,0,0,0
2022,1,18,12,0,0,0,0,0,0,0
2022,1,18,12,30,0,0,0,0,0,0
2022,1,18,13,0,0,0,0,0,0,0
2022,1,18,13,30,0,0,0,0,0,0
2022,1,18,14,0,0,0,0,0,0,0
2022,1,18,14,30,0,0,0,0,0,0
2022,1,18,15,0,4,45,15,14,4,0
2022,1,18,15,30,18,243,76,47,18,0
2022,1,18,16,0,117,402,155,73,131,66
2022,1,18,16,30,115,514,238,92,119,14
2022,1,18,17,0,148,610,318,102,153,15
2022,1,18,17,30,227,668,390,112,280,128
2022,1,18,18,0,160,762,458,101,417,549
2022,1,18,18,30,203,788,506,105,450,487
2022,1,18,19,0,235,827,544,101,253,33
2022,1,18,19,30,194,835,562,102,492,542
2022,1,18,20,0,197,860,570,95,501,549
2022,1,18,20,30,246,854,557,94,530,525
2022,1,18,21,0,114,780,518,114,518,780
2022,1,18,21,30,110,760,476,110,476,760
2022,1,18,22,0,99,743,422,99,422,743
2022,1,18,22,30,92,696,353,92,353,696
2022,1,18,23,0,79,648,278,79,278,648
2022,1,18,23,30,66,551,193,66,193,551
2022,1,19,0,0,47,424,109,47,109,424
2022,1,19,0,30,24,196,35,24,35,196
2022,1,19,1,0,0,0,0,0,0,0
2022,1,19,1,30,0,0,0,0,0,0
2022,1,19,2,0,0,0,0,0,0,0
2022,1,19,2,30,0,0,0,0,0,0
2022,1,19,3,0,0,0,0,0,0,0
2022,1,19,3,30,0,0,0,0,0,0
2022,1,19,4,0,0,0,0,0,0,0
2022,1,19,4,30,0,0,0,0,0,0
2022,1,19,5,0,0,0,0,0,0,0
2022,1,19,5,30,0,0,0,0,0,0
2022,1,19,6,0,0,0,0,0,0,0
2022,1,19,6,30,0,0,0,0,0,0
2022,1,19,7,0,0,0,0,0,0,0
2022,1,19,7,30,0,0,0,0,0,0
2022,1,19,8,0,0,0,0,0,0,0
2022,1,19,8,30,0,0,0,0,0,0
2022,1,19,9,0,0,0,0,0,0,0
2022,1,19,9,30,0,0,0,0,0,0
2022,1,19,10,0,0,0,0,0,0,0
2022,1,19,10,30,0,0,0,0,0,0
2022,1,19,11,0,0,0,0,0,0,0
2022,1,19,11,30,0,0,0,0,0,0
2022,1,19,12,0,0,0,0,0,0,0
2022,1,19,12,30,0,0,0,0,0,0
2022,1,19,13,0,0,0,0,0,0,0
2022,1,19,13,30,0,0,0,0,0,0
2022,1,19,14,0,0,0,0,0,0,0
2022,1,19,14,30,0,0,0,0,0,0
2022,1,19,15,0,12,178,19,14,12,0
2022,1,19,15,30,35,458,90,35,90,458
2022,1,19,16,0,48,628,178,48,178,628
2022,1,19,16,30,58,733,268,58,268,733
2022,1,19,17,0,63,807,352,63,352,807
2022,1,19,17,30,69,853,426,69,426,853
2022,1,19,18,0,70,893,490,70,490,893
2022,1,19,18,30,72,914,539,72,539,914
2022,1,19,19,0,74,934,576,74,576,934
2022,1,19,19,30,75,940,595,75,595,940
2022,1,19,20,0,75,941,598,75,598,941
2022,1,19,20,30,74,936,584,74,584,936
2022,1,19,21,0,160,930,556,71,517,685
2022,1,19,21,30,69,912,511,69,511,912
2022,1,19,22,0,64,889,453,64,453,889
2022,1,19,22,30,60,850,382,60,382,850
2022,1,19,23,0,54,798,302,54,302,798
2022,1,19,23,30,46,721,215,46,215,721
2022,1,20,0,0,36,591,124,36,124,591
2022,1,20,0,30,20,361,42,20,42,361
2022,1,20,1,0,0,0,0,0,0,0
2022,1,20,1,30,0,0,0,0,0,0
2022,1,20,2,0,0,0,0,0,0,0
2022,1,20,2,30,0,0,0,0,0,0
2022,1,20,3,0,0,0,0,0,0,0
2022,1,20,3,30,0,0,0,0,0,0
2022,1,20,4,0,0,0,0,0,0,0
2022,1,20,4,30,0,0,0,0,0,0
2022,1,20,5,0,0,0,0,0,0,0
2022,1,20,5,30,0,0,0,0,0,0
2022,1,20,6,0,0,0,0,0,0,0
2022,1,20,6,30,0,0,0,0,0,0
2022,1,20,7,0,0,0,0,0,0,0
2022,1,20,7,30,0,0,0,0,0,0
2022,1,20,8,0,0,0,0,0,0,0
2022,1,20,8,30,0,0,0,0,0,0
2022,1,20,9,0,0,0,0,0,0,0
2022,1,20,9,30,0,0,0,0,0,0
2022,1,20,10,0,0,0,0,0,0,0
2022,1,20,10,30,0,0,0,0,0,0
2022,1,20,11,0,0,0,0,0,0,0
2022,1,20,11,30,0,0,0,0,0,0
2022,1,20,12,0,0,0,0,0,0,0
2022,1,20,12,30,0,0,0,0,0,0
2022,1,20,13,0,0,0,0,0,0,0
2022,1,20,13,30,0,0,0,0,0,0
2022,1,20,14,0,0,0,0,0,0,0
2022,1,20,14,30,0,0,0,0,0,0
2022,1,20,15,0,14,323,23,13,14,1
2022,1,20,15,30,28,598,101,28,101,598
2022,1,20,16,0,38,745,193,38,193,745
2022,1,20,16,30,45,834,285,45,285,834
2022,1,20,17,0,50,892,370,50,370,892
2022,1,20,17,30,53,932,447,53,447,932
2022,1,20,18,0,58,957,510,58,510,957
2022,1,20,18,30,60,976,561,60,561,976
2022,1,20,19,0,61,988,596,61,596,988
2022,1,20,19,30,62,995,615,62,615,995
2022,1,20,20,0,62,996,618,62,618,996
2022,1,20,20,30,62,992,605,62,605,992
2022,1,20,21,0,67,961,571,67,571,961
2022,1,20,21,30,65,944,526,65,526,944
2022,1,20,22,0,61,920,468,61,468,920
2022,1,20,22,30,57,884,396,57,396,884
2022,1,20,23,0,52,831,314,52,314,831
2022,1,20,23,30,45,751,224,45,224,751
2022,1,21,0,0,36,622,131,36,131,622
2022,1,21,0,30,21,396,46,21,46,396
2022,1,21,1,0,0,0,0,0,0,0
2022,1,21,1,30,0,0,0,0,0,0
2022,1,21,2,0,0,0,0,0,0,0
2022,1,21,2,30,0,0,0,0,0,0
2022,1,21,3,0,0,0,0,0,0,0
2022,1,21,3,30,0,0,0,0,0,0
2022,1,21,4,0,0,0,0,0,0,0
2022,1,21,4,30,0,0,0,0,0,0
2022,1,21,5,0,0,0,0,0,0,0
2022,1,21,5,30,0,0,0,0,0,0
2022,1,21,6,0,0,0,0,0,0,0
2022,1,21,6,30,0,0,0,0,0,0
2022,1,21,7,0,0,0,0,0,0,0
2022,1,21,7,30,0,0,0,0,0,0
2022,1,21,8,0,0,0,0,0,0,0
2022,1,21,8,30,0,0,0,0,0,0
2022,1,21,9,0,0,0,0,0,0,0
2022,1,21,9,30,0,0,0,0,0,0
2022,1,21,10,0,0,0,0,0,0,0
2022,1,21,10,30,0,0,0,0,0,0
2022,1,21,11,0,0,0,0,0,0,0
2022,1,21,11,30,0,0,0,0,0,0
2022,1,21,12,0,0,0,0,0,0,0
2022,1,21,12,30,0,0,0,0,0,0
2022,1,21,13,0,0,0,0,0,0,0
2022,1,21,13,30,0,0,0,0,0,0
2022,1,21,14,0,0,0,0,0,0,0
2022,1,21,14,30,0,0,0,0,0,0
2022,1,21,15,0,6,178,21,15,6,0
2022,1,21,15,30,17,456,92,35,17,0
2022,1,21,16,0,113,602,177,51,133,98
2022,1,21,16,30,4,704,265,61,4,0
2022,1,21,17,0,140,762,347,72,345,568
2022,1,21,17,30,167,810,421,78,353,439
2022,1,21,18,0,200,848,484,80,382,384
2022,1,21,18,30,239,871,533,84,397,306
2022,1,21,19,0,243,884,569,88,444,368
2022,1,21,19,30,186,892,588,89,524,603
2022,1,21,20,0,181,899,592,87,182,0
2022,1,21,20,30,225,893,579,86,243,33
2022,1,21,21,0,222,879,549,85,434,401
2022,1,21,21,30,83,859,506,83,506,859
2022,1,21,22,0,74,845,450,74,450,845
2022,1,21,22,30,70,808,382,70,382,808
2022,1,21,23,0,61,761,303,61,303,761
2022,1,21,23,30,52,676,215,52,215,676
2022,1,22,0,0,40,555,127,40,127,555
2022,1,22,0,30,25,328,45,23,25,0
2022,1,22,1,0,0,0,0,0,0,0
2022,1,22,1,30,0,0,0,0,0,0
2022,1,22,2,0,0,0,0,0,0,0
2022,1,22,2,30,0,0,0,0,0,0
2022,1,22,3,0,0,0,0,0,0,0
2022,1,22,3,30,0,0,0,0,0,0
2022,1,22,4,0,0,0,0,0,0,0
2022,1,22,4,30,0,0,0,0,0,0
2022,1,22,5,0,0,0,0,0,0,0
2022,1,22,5,30,0,0,0,0,0,0
2022,1,22,6,0,0,0,0,0,0,0
2022,1,22,6,30,0,0,0,0,0,0
2022,1,22,7,0,0,0,0,0,0,0
2022,1,22,7,30,0,0,0,0,0,0
2022,1,22,8,0,0,0,0,0,0,0
2022,1,22,8,30,0,0,0,0,0,0
2022,1,22,9,0,0,0,0,0,0,0
2022,1,22,9,30,0,0,0,0,0,0
2022,1,22,10,0,0,0,0,0,0,0
2022,1,22,10,30,0,0,0,0,0,0
2022,1,22,11,0,0,0,0,0,0,0
2022,1,22,11,30,0,0,0,0,0,0
2022,1,22,12,0,0,0,0,0,0,0
2022,1,22,12,30,0,0,0,0,0,0
2022,1,22,13,0,0,0,0,0,0,0
2022,1,22,13,30,0,0,0,0,0,0
2022,1,22,14,0,0,0,0,0,0,0
2022,1,22,14,30,0,0,0,0,0,0
2022,1,22,15,0,14,207,22,15,14,1
2022,1,22,15,30,35,484,96,35,96,484
2022,1,22,16,0,104,626,184,51,147,204
2022,1,22,16,30,62,727,274,62,274,727
2022,1,22,17,0,71,788,357,71,357,788
2022,1,22,17,30,76,835,432,76,432,835
2022,1,22,18,0,70,900,501,70,501,900
2022,1,22,18,30,73,921,551,73,551,921
2022,1,22,19,0,75,929,584,75,584,929
2022,1,22,19,30,76,936,603,76,603,936
2022,1,22,20,0,77,936,606,77,606,936
2022,1,22,20,30,76,931,593,76,593,931
2022,1,22,21,0,76,918,564,76,564,918
2022,1,22,21,30,73,900,520,73,520,900
2022,1,22,22,0,68,879,463,68,463,879
2022,1,22,22,30,64,841,392,64,392,841
2022,1,22,23,0,57,792,312,57,312,792
2022,1,22,23,30,49,711,223,49,223,711
2022,1,23,0,0,38,595,133,38,133,595
2022,1,23,0,30,22,380,49,22,49,380
2022,1,23,1,0,0,0,0,0,0,0
2022,1,23,1,30,0,0,0,0,0,0
2022,1,23,2,0,0,0,0,0,0,0
2022,1,23,2,30,0,0,0,0,0,0
2022,1,23,3,0,0,0,0,0,0,0
2022,1,23,3,30,0,0,0,0,0,0
2022,1,23,4,0,0,0,0,0,0,0
2022,1,23,4,30,0,0,0,0,0,0
2022,1,23,5,0,0,0,0,0,0,0
2022,1,23,5,30,0,0,0,0,0,0
2022,1,23,6,0,0,0,0,0,0,0
2022,1,23,6,30,0,0,0,0,0,0
2022,1,23,7,0,0,0,0,0,0,0
2022,1,23,7,30,0,0,0,0,0,0
2022,1,23,8,0,0,0,0,0,0,0
2022,1,23,8,30,0,0,0,0,0,0
2022,1,23,9,0,0,0,0,0,0,0
2022,1,23,9,30,0,0,0,0,0,0
2022,1,23,10,0,0,0,0,0,0,0
2022,1,23,10,30,0,0,0,0,0,0
2022,1,23,11,0,0,0,0,0,0,0
2022,1,23,11,30,0,0,0,0,0,0
2022,1,23,12,0,0,0,0,0,0,0
2022,1,23,12,30,0,0,0,0,0,0
2022,1,23,13,0,0,0,0,0,0,0
2022,1,23,13,30,0,0,0,0,0,0
2022,1,23,14,0,0,0,0,0,0,0
2022,1,23,14,30,0,0,0,0,0,0
2022,1,23,15,0,16,297,25,15,16,2
2022,1,23,15,30,31,568,103,31,103,568
2022,1,23,16,0,42,719,196,42,196,719
2022,1,23,16,30,49,809,288,49,288,809
2022,1,23,17,0,55,868,373,55,373,868
2022,1,23,17,30,59,909,449,59,449,909
2022,1,23,18,0,59,944,514,59,514,944
2022,1,23,18,30,61,963,564,61,564,963
2022,1,23,19,0,62,976,600,62,600,976
2022,1,23,19,30,63,983,619,63,619,983
2022,1,23,20,0,62,985,623,62,623,985
2022,1,23,20,30,62,981,610,62,610,981
2022,1,23,21,0,63,967,581,63,581,967
2022,1,23,21,30,61,951,537,61,537,951
2022,1,23,22,0,58,929,478,58,478,929
2022,1,23,22,30,55,895,407,55,407,895
2022,1,23,23,0,49,847,325,49,325,847
2022,1,23,23,30,43,773,235,43,235,773
2022,1,24,0,0,34,658,142,34,142,658
2022,1,24,0,30,22,453,55,22,55,453
2022,1,24,1,0,0,0,0,0,0,0
2022,1,24,1,30,0,0,0,0,0,0
2022,1,24,2,0,0,0,0,0,0,0
2022,1,24,2,30,0,0,0,0,0,0
2022,1,24,3,0,0,0,0,0,0,0
2022,1,24,3,30,0,0,0,0,0,0
2022,1,24,4,0,0,0,0,0,0,0
2022,1,24,4,30,0,0,0,0,0,0
2022,1,24,5,0,0,0,0,0,0,0
2022,1,24,5,30,0,0,0,0,0,0
2022,1,24,6,0,0,0,0,0,0,0
2022,1,24,6,30,0,0,0,0,0,0
2022,1,24,7,0,0,0,0,0,0,0
2022,1,24,7,30,0,0,0,0,0,0
2022,1,24,8,0,0,0,0,0,0,0
2022,1,24,8,30,0,0,0,0,0,0
2022,1,24,9,0,0,0,0,0,0,0
2022,1,24,9,30,0,0,0,0,0,0
2022,1,24,10,0,0,0,0,0,0,0
2022,1,24,10,30,0,0,0,0,0,0
2022,1,24,11,0,0,0,0,0,0,0
2022,1,24,11,30,0,0,0,0,0,0
2022,1,24,12,0,0,0,0,0,0,0
2022,1,24,12,30,0,0,0,0,0,0
2022,1,24,13,0,0,0,0,0,0,0
2022,1,24,13,30,0,0,0,0,0,0
2022,1,24,14,0,0,0,0,0,0,0
2022,1,24,14,30,0,0,0,0,0,0
2022,1,24,15,0,17,350,28,14,17,2
2022,1,24,15,30,68,611,107,29,76,64
2022,1,24,16,0,38,753,200,38,200,753
2022,1,24,16,30,44,839,293,44,293,839
2022,1,24,17,0,49,904,382,49,382,904
2022,1,24,17,30,53,942,460,53,460,942
2022,1,24,18,0,64,952,525,64,525,952
2022,1,24,18,30,218,971,576,66,567,663
2022,1,24,19,0,67,984,612,67,612,984
2022,1,24,19,30,68,990,632,68,632,990
2022,1,24,20,0,68,993,636,68,636,993
2022,1,24,20,30,67,988,623,67,623,988
2022,1,24,21,0,70,970,593,70,593,970
2022,1,24,21,30,68,954,548,68,548,954
2022,1,24,22,0,65,929,489,65,489,929
2022,1,24,22,30,61,903,420,61,420,903
2022,1,24,23,0,56,852,336,56,336,852
2022,1,24,23,30,49,776,244,49,244,776
2022,1,25,0,0,39,653,148,39,148,653
2022,1,25,0,30,25,437,58,25,58,437
2022,1,25,1,0,0,0,0,0,0,0
2022,1,25,1,30,0,0,0,0,0,0
2022,1,25,2,0,0,0,0,0,0,0
2022,1,25,2,30,0,0,0,0,0,0
2022,1,25,3,0,0,0,0,0,0,0
2022,1,25,3,30,0,0,0,0,0,0
2022,1,25,4,0,0,0,0,0,0,0
2022,1,25,4,30,0,0,0,0,0,0
2022,1,25,5,0,0,0,0,0,0,0
2022,1,25,5,30,0,0,0,0,0,0
2022,1,25,6,0,0,0,0,0,0,0
2022,1,25,6,30,0,0,0,0,0,0
2022,1,25,7,0,0,0,0,0,0,0
2022,1,25,7,30,0,0,0,0,0,0
2022,1,25,8,0,0,0,0,0,0,0
2022,1,25,8,30,0,0,0,0,0,0
2022,1,25,9,0,0,0,0,0,0,0
2022,1,25,9,30,0,0,0,0,0,0
2022,1,25,10,0,0,0,0,0,0,0
2022,1,25,10,30,0,0,0,0,0,0
2022,1,25,11,0,0,0,0,0,0,0
2022,1,25,11,30,0,0,0,0,0,0
2022,1,25,12,0,0,0,0,0,0,0
2022,1,25,12,30,0,0,0,0,0,0
2022,1,25,13,0,0,0,0,0,0,0
2022,1,25,13,30,0,0,0,0,0,0
2022,1,25,14,0,0,0,0,0,0,0
2022,1,25,14,30,0,0,0,0,0,0
2022,1,25,15,0,18,307,28,16,18,2
2022,1,25,15,30,69,584,109,33,77,55
2022,1,25,16,0,44,732,203,44,203,732
2022,1,25,16,30,51,814,295,51,295,814
2022,1,25,17,0,57,871,381,57,381,871
2022,1,25,17,30,189,920,462,62,450,601
